PulseNo,TotalArea,TailArea,Classification
2894,9224,6344,Neutron
2895,1960,1400,Neutron
2896,1960,1088,Neutron
2897,1960,1124,Neutron
2898,1960,912,Gamma
2899,1960,928,Gamma
2900,1960,1184,Neutron
2901,1960,1024,Neutron
2902,1960,1044,Neutron
2903,1960,976,Gamma
2904,4088,2760,Neutron
2905,4088,2408,Neutron
2906,4088,3752,Neutron
2907,4088,3616,Neutron
2908,4088,3708,Neutron
2909,4088,3384,Neutron
2910,6920,6216,Neutron
2911,6920,6452,Neutron
2912,6920,6112,Neutron
2913,6920,5592,Neutron
2914,6920,6376,Neutron
2915,6920,6088,Neutron
2916,6920,6452,Neutron
2917,3512,2648,Neutron
2918,3512,3084,Neutron
2919,3512,1872,Neutron
2920,3512,1824,Neutron
2921,3512,3096,Neutron
2922,3512,2768,Neutron
2923,1848,1416,Neutron
2924,1848,1248,Neutron
2925,1848,1124,Neutron
2926,1848,1032,Neutron
2927,1848,896,Gamma
2928,1848,976,Neutron
2929,1848,976,Neutron
2930,1848,976,Neutron
2931,1848,1000,Neutron
2932,1848,1048,Neutron
2933,1848,904,Gamma
2934,1848,928,Neutron
2935,2408,1540,Neutron
2936,2408,1660,Neutron
2937,2408,1200,Gamma
2938,2408,1368,Neutron
2939,2408,1344,Neutron
2940,2408,1216,Neutron
2941,2408,1256,Neutron
2942,2408,1216,Neutron
2943,2408,1216,Neutron
2944,2408,1388,Neutron
2945,12192,9504,Neutron
2946,12192,8480,Neutron
2947,9176,7664,Neutron
2948,9176,7932,Neutron
2949,9176,8024,Neutron
2950,9176,7344,Neutron
2951,9176,7952,Neutron
2952,18664,7472,Gamma
2953,18664,14224,Neutron
2954,18664,14616,Neutron
2955,11576,10096,Neutron
2956,11576,8208,Neutron
2957,11576,5008,Gamma
2958,15968,10412,Neutron
2959,15968,12688,Neutron
2960,15968,13040,Neutron
2961,9864,8772,Neutron
2962,9864,7400,Neutron
2963,9864,6900,Neutron
2964,9864,7312,Neutron
2965,9976,9140,Neutron
2966,9976,9392,Neutron
2967,9976,6824,Neutron
2968,9976,7224,Neutron
2969,11752,10120,Neutron
2970,11752,9648,Neutron
2971,11752,9520,Neutron
2972,12016,8376,Neutron
2973,12016,8480,Neutron
2974,12016,10000,Neutron
2975,4864,2944,Neutron
2976,4864,4384,Neutron
2977,4864,2600,Neutron
2978,4864,4444,Neutron
2979,4864,4216,Neutron
2980,4864,4092,Neutron
2981,4864,2388,Gamma
2982,1808,1268,Neutron
2983,1808,888,Gamma
2984,1808,1020,Neutron
2985,1808,996,Neutron
2986,1808,1104,Neutron
2987,1808,968,Neutron
2988,1808,976,Neutron
2989,1808,1004,Neutron
2990,1808,960,Neutron
2991,1808,968,Neutron
2992,1808,936,Neutron
2993,1808,936,Neutron
2994,1808,920,Neutron
2995,1808,976,Neutron
2996,1808,772,Gamma
2997,14408,12312,Neutron
2998,12368,10560,Neutron
2999,12368,9216,Neutron
3000,7112,6684,Neutron
3001,7112,3208,Gamma
3002,7112,6072,Neutron
3003,7112,6512,Neutron
3004,7112,6396,Neutron
3005,7112,6336,Neutron
3006,7112,4592,Neutron
3007,7112,6572,Neutron
3008,7112,6636,Neutron
3009,6632,6288,Neutron
3010,6632,6192,Neutron
3011,6632,6064,Neutron
3012,6632,5248,Neutron
3013,6632,6224,Neutron
3014,6632,5728,Neutron
3015,6632,3012,Gamma
3016,1000,672,Neutron
3017,1000,684,Neutron
3018,1000,580,Neutron
3019,1000,700,Neutron
3020,1000,720,Neutron
3021,1000,688,Neutron
3022,1000,656,Neutron
3023,1000,520,Neutron
3024,1000,608,Neutron
3025,1000,504,Neutron
3026,1000,456,Gamma
3027,1000,560,Neutron
3028,1000,488,Gamma
3029,1000,400,Gamma
3030,1000,400,Gamma
3031,1000,500,Neutron
3032,7960,7188,Neutron
3033,7960,7516,Neutron
3034,7960,6128,Neutron
3035,7960,7392,Neutron
3036,7960,4196,Neutron
3037,15008,12544,Neutron
3038,15008,10556,Neutron
3039,15008,10200,Neutron
3040,4184,2248,Neutron
3041,4184,1996,Gamma
3042,4184,1848,Gamma
3043,4184,3856,Neutron
3044,4184,3400,Neutron
3045,4184,3720,Neutron
3046,4184,3032,Neutron
3047,4184,3756,Neutron
3048,4184,3056,Neutron
3049,1032,680,Neutron
3050,1032,744,Neutron
3051,1032,612,Neutron
3052,1032,592,Neutron
3053,1032,536,Neutron
3054,1032,520,Neutron
3055,1032,560,Neutron
3056,1032,528,Neutron
3057,1032,568,Neutron
3058,1032,496,Gamma
3059,1032,496,Gamma
3060,1032,528,Neutron
3061,1032,604,Neutron
3062,1032,440,Gamma
3063,9776,6876,Neutron
3064,9776,6168,Neutron
3065,3840,2544,Neutron
3066,7984,6616,Neutron
3067,7984,3896,Gamma
3068,7984,7512,Neutron
3069,7984,6672,Neutron
3070,7984,6184,Neutron
3071,7984,6164,Neutron
3072,7984,6536,Neutron
3073,7984,4184,Neutron
3074,7984,5392,Neutron
3075,9944,8224,Neutron
3076,9944,7872,Neutron
3077,9944,4928,Gamma
3078,8392,7912,Neutron
3079,8392,7540,Neutron
3080,8392,7416,Neutron
3081,8392,5696,Neutron
3082,8392,5904,Neutron
3083,968,632,Neutron
3084,968,552,Neutron
3085,968,468,Gamma
3086,968,464,Gamma
3087,968,480,Gamma
3088,968,496,Neutron
3089,968,472,Gamma
3090,968,492,Neutron
3091,968,424,Gamma
3092,968,520,Neutron
3093,2704,1592,Neutron
3094,2704,1312,Gamma
3095,2704,1500,Neutron
3096,2704,1480,Neutron
3097,2704,1176,Gamma
3098,2704,1328,Gamma
3099,6264,5264,Neutron
3100,6264,5880,Neutron
3101,6264,5192,Neutron
3102,6264,5136,Neutron
3103,6264,5792,Neutron
3104,6264,5456,Neutron
3105,6264,5892,Neutron
3106,6264,3236,Neutron
3107,8248,6372,Neutron
3108,8248,6152,Neutron
3109,8248,6428,Neutron
3110,5936,4832,Neutron
3111,5936,3452,Neutron
3112,5936,5376,Neutron
3113,5936,5336,Neutron
3114,5936,4840,Neutron
3115,5936,5424,Neutron
3116,5936,5368,Neutron
3117,5936,5432,Neutron
3118,5936,5540,Neutron
3119,5936,2392,Gamma
3120,5936,5016,Neutron
3121,23128,15112,Neutron
3122,10824,9796,Neutron
3123,10824,7712,Neutron
3124,10824,6836,Neutron
3125,10824,6136,Neutron
3126,10824,7024,Neutron
3127,7896,7432,Neutron
3128,7896,7104,Neutron
3129,7896,6796,Neutron
3130,7896,7448,Neutron
3131,8928,7876,Neutron
3132,8928,7792,Neutron
3133,8928,5940,Neutron
3134,8928,7384,Neutron
3135,1224,892,Neutron
3136,1224,812,Neutron
3137,1224,808,Neutron
3138,1224,696,Neutron
3139,1224,536,Gamma
3140,1224,544,Gamma
3141,1224,596,Gamma
3142,1224,592,Gamma
3143,1224,632,Neutron
3144,1224,776,Neutron
3145,1224,632,Neutron
3146,1224,608,Gamma
3147,1224,636,Neutron
3148,1224,744,Neutron
3149,2664,1784,Neutron
3150,2664,1416,Neutron
3151,2664,1392,Neutron
3152,2664,1496,Neutron
3153,2664,1144,Gamma
3154,2664,1428,Neutron
3155,1072,712,Neutron
3156,1072,720,Neutron
3157,1072,528,Gamma
3158,1072,536,Neutron
3159,1072,752,Neutron
3160,1072,544,Neutron
3161,1072,560,Neutron
3162,1072,416,Gamma
3163,1072,552,Neutron
3164,1072,600,Neutron
3165,1072,496,Gamma
3166,1072,432,Gamma
3167,1072,520,Gamma
3168,5536,4288,Neutron
3169,5536,2744,Gamma
3170,5536,5088,Neutron
3171,5536,4856,Neutron
3172,5536,4904,Neutron
3173,5536,4736,Neutron
3174,5536,4976,Neutron
3175,5536,4296,Neutron
3176,5536,5056,Neutron
3177,5536,4044,Neutron
3178,5536,5012,Neutron
3179,5536,4532,Neutron
3180,5536,4576,Neutron
3181,5536,4760,Neutron
3182,10256,8528,Neutron
3183,10256,6776,Neutron
3184,10256,7760,Neutron
3185,1824,1388,Neutron
3186,1824,1100,Neutron
3187,1824,1052,Neutron
3188,1824,1104,Neutron
3189,1824,960,Neutron
3190,1824,1040,Neutron
3191,1824,988,Neutron
3192,17680,12744,Neutron
3193,17680,13520,Neutron
3194,3504,2088,Neutron
3195,3504,2200,Neutron
3196,3504,1904,Neutron
3197,3504,1720,Gamma
3198,3504,1780,Neutron
3199,3504,3000,Neutron
3200,9032,8424,Neutron
3201,9032,7856,Neutron
3202,9032,6544,Neutron
3203,9032,7076,Neutron
3204,9032,8104,Neutron
3205,9032,4968,Neutron
3206,7080,6540,Neutron
3207,7080,3892,Neutron
3208,7080,5832,Neutron
3209,7080,6384,Neutron
3210,7080,6184,Neutron
3211,7080,5608,Neutron
3212,7080,5056,Neutron
3213,7080,6224,Neutron
3214,7080,6088,Neutron
3215,7080,5036,Neutron
3216,7080,6312,Neutron
3217,10744,8248,Neutron
3218,10744,10144,Neutron
3219,10744,8556,Neutron
3220,10744,4192,Gamma
3221,7880,7272,Neutron
3222,7880,7284,Neutron
3223,7880,6608,Neutron
3224,7880,6952,Neutron
3225,7880,6856,Neutron
3226,7880,6616,Neutron
3227,7880,7180,Neutron
3228,7880,5816,Neutron
3229,16880,11160,Neutron
3230,16880,11580,Neutron
3231,16880,13876,Neutron
3232,16880,13592,Neutron
3233,16880,13472,Neutron
3234,8784,8072,Neutron
3235,8784,6692,Neutron
3236,8784,7180,Neutron
3237,8784,6944,Neutron
3238,8784,5640,Neutron
3239,8784,7728,Neutron
3240,1840,1492,Neutron
3241,1840,1232,Neutron
3242,1840,1056,Neutron
3243,1840,944,Neutron
3244,1840,988,Neutron
3245,1840,824,Gamma
3246,1840,900,Gamma
3247,1840,872,Gamma
3248,1840,888,Gamma
3249,22920,18336,Neutron
3250,16400,11508,Neutron
3251,16400,10724,Neutron
3252,6536,6072,Neutron
3253,6536,4744,Neutron
3254,6536,3452,Neutron
3255,6536,5760,Neutron
3256,6536,6080,Neutron
3257,6536,5732,Neutron
3258,6536,3152,Gamma
3259,6536,4528,Neutron
3260,6536,4720,Neutron
3261,6536,5568,Neutron
3262,6536,5872,Neutron
3263,6536,5824,Neutron
3264,6536,5240,Neutron
3265,6536,5604,Neutron
3266,10408,9120,Neutron
3267,10408,7256,Neutron
3268,10408,8280,Neutron
3269,10408,9336,Neutron
3270,5672,4484,Neutron
3271,5672,4520,Neutron
3272,5672,5232,Neutron
3273,7160,6632,Neutron
3274,7160,6568,Neutron
3275,7160,6240,Neutron
3276,7160,5892,Neutron
3277,7160,6592,Neutron
3278,7160,6800,Neutron
3279,7160,6320,Neutron
3280,9504,9008,Neutron
3281,9504,8384,Neutron
3282,9504,6748,Neutron
3283,9504,7000,Neutron
3284,18520,14416,Neutron
3285,13704,10424,Neutron
3286,3272,1984,Neutron
3287,3272,2888,Neutron
3288,3272,2896,Neutron
3289,3272,2944,Neutron
3290,3272,1708,Neutron
3291,3272,2696,Neutron
3292,3272,2672,Neutron
3293,1344,888,Neutron
3294,1344,996,Neutron
3295,1344,828,Neutron
3296,1344,632,Gamma
3297,1344,656,Gamma
3298,1344,688,Neutron
3299,1344,688,Neutron
3300,1344,648,Gamma
3301,1344,680,Neutron
3302,10904,9456,Neutron
3303,10904,9600,Neutron
3304,10904,7744,Neutron
3305,10904,7952,Neutron
3306,13616,10088,Neutron
3307,13616,10232,Neutron
3308,13616,10616,Neutron
3309,13616,10824,Neutron
3310,13616,9480,Neutron
3311,1736,1384,Neutron
3312,1736,1016,Neutron
3313,1736,1012,Neutron
3314,1736,948,Neutron
3315,1736,872,Neutron
3316,1736,724,Gamma
3317,1320,1064,Neutron
3318,1320,892,Neutron
3319,1320,696,Neutron
3320,1320,880,Neutron
3321,1320,832,Neutron
3322,1320,836,Neutron
3323,1320,808,Neutron
3324,1320,680,Neutron
3325,1320,784,Neutron
3326,1320,712,Neutron
3327,1320,704,Neutron
3328,1320,684,Neutron
3329,1320,640,Gamma
3330,1320,496,Gamma
3331,1320,896,Neutron
3332,1320,632,Gamma
3333,7592,6192,Neutron
3334,7592,6488,Neutron
3335,7592,6416,Neutron
3336,7592,7176,Neutron
3337,7592,3532,Gamma
3338,7592,6192,Neutron
3339,2824,1840,Neutron
3340,2824,1416,Neutron
3341,2824,1720,Neutron
3342,2824,1488,Neutron
3343,2824,1336,Gamma
3344,2824,2380,Neutron
3345,6760,5552,Neutron
3346,6760,6216,Neutron
3347,6760,6304,Neutron
3348,6760,5892,Neutron
3349,6760,5632,Neutron
3350,6760,6224,Neutron
3351,6760,5964,Neutron
3352,6760,5608,Neutron
3353,19632,14600,Neutron
3354,19632,14824,Neutron
3355,17912,12416,Neutron
3356,14160,10992,Neutron
3357,14160,7984,Neutron
3358,14160,9976,Neutron
3359,14160,9872,Neutron
3360,14160,10360,Neutron
3361,5392,5008,Neutron
3362,5392,4764,Neutron
3363,5392,4292,Neutron
3364,5392,5024,Neutron
3365,5392,4920,Neutron
3366,5392,2668,Gamma
3367,5392,2568,Gamma
3368,5392,3752,Neutron
3369,7384,6848,Neutron
3370,7384,5872,Neutron
3371,7384,6464,Neutron
3372,7384,5360,Neutron
3373,7384,6280,Neutron
3374,7384,5256,Neutron
3375,7384,6816,Neutron
3376,7384,6340,Neutron
3377,7384,6456,Neutron
3378,7384,6360,Neutron
3379,13272,9688,Neutron
3380,13272,10248,Neutron
3381,13272,8816,Neutron
3382,4056,2864,Neutron
3383,4056,3676,Neutron
3384,4056,3064,Neutron
3385,4056,3692,Neutron
3386,4056,3192,Neutron
3387,10544,9560,Neutron
3388,10544,8448,Neutron
3389,10544,7036,Neutron
3390,10544,8868,Neutron
3391,8344,7672,Neutron
3392,8344,6868,Neutron
3393,8344,7168,Neutron
3394,8344,7176,Neutron
3395,8344,6656,Neutron
3396,8344,5480,Neutron
3397,8344,6172,Neutron
3398,8344,5716,Neutron
3399,7968,7168,Neutron
3400,7968,6748,Neutron
3401,7968,6944,Neutron
3402,7968,6152,Neutron
3403,7968,7200,Neutron
3404,7968,6864,Neutron
3405,7968,6768,Neutron
3406,7968,5536,Neutron
3407,7968,3736,Gamma
3408,2176,1328,Neutron
3409,2176,1496,Neutron
3410,2176,1116,Neutron
3411,2176,1208,Neutron
3412,2176,1288,Neutron
3413,2176,1176,Neutron
3414,2176,936,Gamma
3415,2176,1160,Neutron
3416,2176,1128,Neutron
3417,1552,1192,Neutron
3418,1552,1160,Neutron
3419,1552,1088,Neutron
3420,1552,816,Neutron
3421,1552,712,Gamma
3422,1552,864,Neutron
3423,1552,796,Neutron
3424,1552,776,Neutron
3425,8520,6244,Neutron
3426,8520,7120,Neutron
3427,8520,6192,Neutron
3428,8520,4396,Neutron
3429,1368,1020,Neutron
3430,1368,792,Neutron
3431,1368,704,Neutron
3432,1368,704,Neutron
3433,1368,824,Neutron
3434,1368,656,Gamma
3435,19208,14400,Neutron
3436,4952,4580,Neutron
3437,4952,4648,Neutron
3438,4952,3952,Neutron
3439,4952,4544,Neutron
3440,4952,4584,Neutron
3441,4952,4600,Neutron
3442,4952,4192,Neutron
3443,4952,4464,Neutron
3444,4952,2124,Gamma
3445,4952,4448,Neutron
3446,4952,4408,Neutron
3447,4952,2512,Neutron
3448,4952,3516,Neutron
3449,4952,3536,Neutron
3450,4952,4344,Neutron
3451,1536,1128,Neutron
3452,1536,968,Neutron
3453,1536,952,Neutron
3454,1536,908,Neutron
3455,1536,720,Gamma
3456,1536,824,Neutron
3457,1536,756,Gamma
3458,1536,628,Gamma
3459,1536,728,Gamma
3460,1536,728,Gamma
3461,1536,740,Gamma
3462,1536,804,Neutron
3463,1536,828,Neutron
3464,1536,800,Neutron
3465,1536,672,Gamma
3466,1536,780,Neutron
3467,1536,796,Neutron
3468,1536,840,Neutron
3469,1536,736,Gamma
3470,1536,788,Neutron
3471,2832,1832,Neutron
3472,2832,1288,Gamma
3473,2832,1644,Neutron
3474,6992,6120,Neutron
3475,6992,5520,Neutron
3476,6992,5168,Neutron
3477,6992,5240,Neutron
3478,6992,5012,Neutron
3479,6992,6200,Neutron
3480,6992,6360,Neutron
3481,6992,5456,Neutron
3482,1816,1260,Neutron
3483,1816,1248,Neutron
3484,1816,1328,Neutron
3485,1816,952,Neutron
3486,1816,992,Neutron
3487,1816,944,Neutron
3488,1816,968,Neutron
3489,1816,888,Gamma
3490,1816,732,Gamma
3491,1816,896,Gamma
3492,1816,936,Neutron
3493,1816,856,Gamma
3494,2744,1856,Neutron
3495,2744,1760,Neutron
3496,2744,1692,Neutron
3497,2744,2248,Neutron
3498,2744,2332,Neutron
3499,2744,2300,Neutron
3500,2744,1644,Neutron
3501,2744,1232,Gamma
3502,10488,5088,Gamma
3503,10488,7368,Neutron
3504,10488,7320,Neutron
3505,9368,7688,Neutron
3506,9368,7848,Neutron
3507,9368,7928,Neutron
3508,9368,4528,Gamma
3509,3536,2376,Neutron
3510,3536,3168,Neutron
3511,3536,3192,Neutron
3512,3536,3036,Neutron
3513,3536,2676,Neutron
3514,3536,3164,Neutron
3515,3536,3064,Neutron
3516,3536,3024,Neutron
3517,12680,10524,Neutron
3518,11560,8996,Neutron
3519,11696,8684,Neutron
3520,11696,6864,Neutron
3521,11696,8104,Neutron
3522,11696,8984,Neutron
3523,2080,1504,Neutron
3524,2080,1120,Neutron
3525,2080,1164,Neutron
3526,2080,1016,Gamma
3527,2080,1016,Gamma
3528,2080,1228,Neutron
3529,2080,1252,Neutron
3530,8616,7104,Neutron
3531,8616,7192,Neutron
3532,2288,1448,Neutron
3533,2288,1416,Neutron
3534,2288,1344,Neutron
3535,2288,1104,Gamma
3536,2288,1400,Neutron
3537,2288,1076,Gamma
3538,1592,1204,Neutron
3539,1592,1208,Neutron
3540,1592,912,Neutron
3541,1592,884,Neutron
3542,1592,776,Gamma
3543,1592,832,Neutron
3544,1592,984,Neutron
3545,1592,792,Gamma
3546,1592,784,Gamma
3547,16224,12756,Neutron
3548,1680,1368,Neutron
3549,1680,912,Neutron
3550,1680,904,Neutron
3551,1680,856,Neutron
3552,1680,832,Gamma
3553,1680,944,Neutron
3554,3480,1972,Neutron
3555,3480,2000,Neutron
3556,3480,1868,Neutron
3557,3480,3064,Neutron
3558,3480,2528,Neutron
3559,3480,3160,Neutron
3560,3480,2616,Neutron
3561,11800,9080,Neutron
3562,11800,5576,Gamma
3563,11800,9016,Neutron
3564,11488,9368,Neutron
3565,11488,9600,Neutron
3566,11488,9336,Neutron
3567,6328,5932,Neutron
3568,6328,3716,Neutron
3569,6328,5776,Neutron
3570,6328,3464,Neutron
3571,6328,5396,Neutron
3572,6328,4524,Neutron
3573,6328,5840,Neutron
3574,6328,5596,Neutron
3575,6328,5912,Neutron
3576,6328,5600,Neutron
3577,6328,5624,Neutron
3578,6512,5896,Neutron
3579,6512,5880,Neutron
3580,6512,5944,Neutron
3581,6512,5752,Neutron
3582,6512,5824,Neutron
3583,6512,4880,Neutron
3584,6512,6016,Neutron
3585,6512,5680,Neutron
3586,1040,752,Neutron
3587,1040,592,Neutron
3588,1040,680,Neutron
3589,1040,488,Gamma
3590,1040,592,Neutron
3591,1040,576,Neutron
3592,1040,480,Gamma
3593,1040,536,Neutron
3594,1040,620,Neutron
3595,16368,10264,Neutron
3596,16368,12384,Neutron
3597,11864,9928,Neutron
3598,8288,6872,Neutron
3599,8288,6600,Neutron
3600,8288,5660,Neutron
3601,8288,6280,Neutron
3602,8288,6856,Neutron
3603,8288,7576,Neutron
3604,8288,5628,Neutron
3605,1768,1384,Neutron
3606,1768,1276,Neutron
3607,1768,832,Gamma
3608,1768,924,Neutron
3609,1768,896,Neutron
3610,1768,1016,Neutron
3611,1768,912,Neutron
3612,1768,876,Gamma
3613,1768,864,Gamma
3614,1768,856,Gamma
3615,1768,888,Neutron
3616,1768,960,Neutron
3617,1384,1032,Neutron
3618,1384,1004,Neutron
3619,1384,772,Neutron
3620,1384,808,Neutron
3621,1384,736,Neutron
3622,1384,732,Neutron
3623,1384,664,Gamma
3624,1384,724,Neutron
3625,1384,708,Neutron
3626,1384,640,Gamma
3627,1384,736,Neutron
3628,1384,704,Neutron
3629,1384,676,Gamma
3630,1832,1256,Neutron
3631,1832,1416,Neutron
3632,1832,1336,Neutron
3633,1832,1112,Neutron
3634,1832,920,Neutron
3635,1832,1040,Neutron
3636,1832,840,Gamma
3637,1832,952,Neutron
3638,1832,852,Gamma
3639,2264,1436,Neutron
3640,2264,1280,Neutron
3641,2264,1112,Gamma
3642,2264,1240,Neutron
3643,2264,1136,Neutron
3644,2264,1188,Neutron
3645,2264,1060,Gamma
3646,2264,1120,Gamma
3647,1136,808,Neutron
3648,1136,844,Neutron
3649,1136,832,Neutron
3650,1136,712,Neutron
3651,1136,592,Neutron
3652,1136,568,Neutron
3653,1136,568,Neutron
3654,1136,688,Neutron
3655,1136,580,Neutron
3656,1136,600,Neutron
3657,1136,656,Neutron
3658,1136,480,Gamma
3659,1136,632,Neutron
3660,1136,648,Neutron
3661,1136,632,Neutron
3662,8608,7720,Neutron
3663,8608,7808,Neutron
3664,8608,5540,Neutron
3665,8608,6848,Neutron
3666,8608,7768,Neutron
3667,8608,6536,Neutron
3668,8608,7256,Neutron
3669,13888,10304,Neutron
3670,13888,12096,Neutron
3671,7888,6240,Neutron
3672,7888,7104,Neutron
3673,7888,7248,Neutron
3674,7888,7416,Neutron
3675,7888,6808,Neutron
3676,8144,7128,Neutron
3677,8144,6752,Neutron
3678,8144,5496,Neutron
3679,4960,4256,Neutron
3680,4960,4552,Neutron
3681,4960,4556,Neutron
3682,4960,2532,Neutron
3683,4960,4504,Neutron
3684,4960,4028,Neutron
3685,4960,4144,Neutron
3686,4960,3712,Neutron
3687,4960,3888,Neutron
3688,4960,3432,Neutron
3689,7696,6592,Neutron
3690,7696,6220,Neutron
3691,7696,6520,Neutron
3692,7696,6448,Neutron
3693,7696,5364,Neutron
3694,7696,6512,Neutron
3695,7696,6712,Neutron
3696,7696,3456,Gamma
3697,7696,5600,Neutron
3698,16648,13072,Neutron
3699,9800,6856,Neutron
3700,9800,8720,Neutron
3701,9800,8184,Neutron
3702,9800,7888,Neutron
3703,9800,7540,Neutron
3704,2416,1536,Neutron
3705,2416,1680,Neutron
3706,2416,1496,Neutron
3707,2416,1272,Neutron
3708,2416,1504,Neutron
3709,2416,2072,Neutron
3710,2416,1424,Neutron
3711,2416,1096,Gamma
3712,2416,1384,Neutron
3713,2416,1272,Neutron
3714,19064,14320,Neutron
3715,14688,11756,Neutron
3716,14688,10000,Neutron
3717,1992,1240,Neutron
3718,1992,1104,Neutron
3719,1992,1564,Neutron
3720,1992,1500,Neutron
3721,1992,1016,Neutron
3722,1992,1048,Neutron
3723,21248,15860,Neutron
3724,14936,11940,Neutron
3725,17280,13632,Neutron
3726,6752,6148,Neutron
3727,6752,5496,Neutron
3728,6752,5788,Neutron
3729,6752,5008,Neutron
3730,6752,3536,Neutron
3731,6752,4672,Neutron
3732,6752,5312,Neutron
3733,6752,4784,Neutron
3734,6752,5200,Neutron
3735,5264,4232,Neutron
3736,5264,4724,Neutron
3737,5264,4804,Neutron
3738,5264,2800,Neutron
3739,5264,4528,Neutron
3740,5264,4768,Neutron
3741,5264,4300,Neutron
3742,5264,3928,Neutron
3743,12328,10164,Neutron
3744,12328,8524,Neutron
3745,12328,8544,Neutron
3746,20640,15960,Neutron
3747,5920,3404,Neutron
3748,5920,5464,Neutron
3749,5920,4280,Neutron
3750,5920,5280,Neutron
3751,5920,3216,Neutron
3752,5920,5540,Neutron
3753,5920,5304,Neutron
3754,5920,4156,Neutron
3755,5920,5152,Neutron
3756,5920,4824,Neutron
3757,5920,4888,Neutron
3758,5920,5392,Neutron
3759,5920,2876,Gamma
3760,2152,1336,Neutron
3761,2152,1480,Neutron
3762,2152,1144,Neutron
3763,2152,1032,Gamma
3764,2152,968,Gamma
3765,2152,960,Gamma
3766,2152,1024,Gamma
3767,2152,1120,Neutron
3768,2152,1008,Gamma
3769,7872,7380,Neutron
3770,7872,6744,Neutron
3771,7872,5668,Neutron
3772,7872,6216,Neutron
3773,7872,7144,Neutron
3774,7872,3752,Gamma
3775,7872,7344,Neutron
3776,7872,5524,Neutron
3777,12096,9924,Neutron
3778,12096,9592,Neutron
3779,12096,8296,Neutron
3780,12096,8088,Neutron
3781,12096,9852,Neutron
3782,12096,7864,Neutron
3783,12096,9464,Neutron
3784,1056,744,Neutron
3785,1056,628,Neutron
3786,1056,720,Neutron
3787,1056,568,Neutron
3788,1056,592,Neutron
3789,1056,512,Gamma
3790,1056,544,Neutron
3791,1056,568,Neutron
3792,2024,1252,Neutron
3793,2024,1408,Neutron
3794,2024,1008,Gamma
3795,2024,1120,Neutron
3796,2024,1112,Neutron
3797,2024,1160,Neutron
3798,2024,920,Gamma
3799,2024,1104,Neutron
3800,2024,984,Gamma
3801,2024,1016,Neutron
3802,2024,984,Gamma
3803,6816,3276,Gamma
3804,6816,6040,Neutron
3805,6816,5976,Neutron
3806,6816,5036,Neutron
3807,6816,6256,Neutron
3808,6816,6044,Neutron
3809,6816,6264,Neutron
3810,2448,1600,Neutron
3811,2448,1312,Neutron
3812,2448,1192,Gamma
3813,2448,1172,Gamma
3814,2448,1128,Gamma
3815,2448,1456,Neutron
3816,2448,1124,Gamma
3817,2448,1320,Neutron
3818,8536,6240,Neutron
3819,8536,5160,Neutron
3820,8536,6200,Neutron
3821,8536,6208,Neutron
3822,19768,15752,Neutron
3823,8656,7352,Neutron
3824,8656,8228,Neutron
3825,8656,6464,Neutron
3826,8656,7200,Neutron
3827,3560,2080,Neutron
3828,3560,2840,Neutron
3829,3560,3068,Neutron
3830,10704,6088,Neutron
3831,10704,7144,Neutron
3832,10704,8984,Neutron
3833,10704,7280,Neutron
3834,9232,7352,Neutron
3835,9232,6468,Neutron
3836,9232,7048,Neutron
3837,3880,2320,Neutron
3838,3880,2152,Neutron
3839,3880,3544,Neutron
3840,3880,3336,Neutron
3841,3880,3512,Neutron
3842,3880,2744,Neutron
3843,3880,3520,Neutron
3844,3880,1792,Gamma
3845,3880,2316,Neutron
3846,3880,3432,Neutron
3847,1880,1392,Neutron
3848,1880,1004,Neutron
3849,1880,1020,Neutron
3850,1880,1312,Neutron
3851,1880,948,Neutron
3852,18480,12152,Neutron
3853,18480,14616,Neutron
3854,9352,8152,Neutron
3855,1792,1048,Neutron
3856,1792,1432,Neutron
3857,1792,972,Neutron
3858,1792,1384,Neutron
3859,1792,904,Neutron
3860,1792,968,Neutron
3861,1792,872,Gamma
3862,1792,916,Neutron
3863,1792,1312,Neutron
3864,1792,832,Gamma
3865,1792,856,Gamma
3866,1792,928,Neutron
3867,11600,8876,Neutron
3868,11600,8752,Neutron
3869,7232,6704,Neutron
3870,7232,6504,Neutron
3871,7232,5808,Neutron
3872,7232,5064,Neutron
3873,1192,860,Neutron
3874,1192,880,Neutron
3875,1192,648,Neutron
3876,1192,560,Gamma
3877,1192,608,Neutron
3878,1192,600,Neutron
3879,1192,624,Neutron
3880,1192,712,Neutron
3881,1192,568,Gamma
3882,1192,640,Neutron
3883,16320,12948,Neutron
3884,16888,12000,Neutron
3885,16888,14268,Neutron
3886,7536,7068,Neutron
3887,7536,6040,Neutron
3888,7536,6224,Neutron
3889,7536,5248,Neutron
3890,7536,7048,Neutron
3891,7536,5372,Neutron
3892,2016,1592,Neutron
3893,2016,1320,Neutron
3894,2016,1040,Neutron
3895,2016,1100,Neutron
3896,2016,904,Gamma
3897,2016,1076,Neutron
3898,2016,964,Gamma
3899,15192,12648,Neutron
3900,15192,12200,Neutron
3901,1160,872,Neutron
3902,1160,712,Neutron
3903,1160,640,Neutron
3904,1160,488,Gamma
3905,1160,564,Gamma
3906,1160,560,Gamma
3907,1160,676,Neutron
3908,1160,552,Gamma
3909,6224,5808,Neutron
3910,6224,5000,Neutron
3911,6224,5144,Neutron
